CIK;LatestCompanyName;NameChanged;NameVariants;AllNames
0000032878;ENERGY CONVERSION DEVICES INC;FALSE;1;ENERGY CONVERSION DEVICES INC
0000033002;ENNIS, INC.;FALSE;1;ENNIS, INC.
0000033113;ENVIRONMENTAL TECTONICS CORP;FALSE;1;ENVIRONMENTAL TECTONICS CORP
0000033185;EQUIFAX INC;FALSE;1;EQUIFAX INC
0000033213;EQT Corp;FALSE;1;EQT Corp
0000033488;ESCALADE INC;FALSE;1;ESCALADE INC
0000033533;ESPEY MFG & ELECTRONICS CORP;FALSE;1;ESPEY MFG & ELECTRONICS CORP
0000033619;ESTERLINE TECHNOLOGIES CORP;FALSE;1;ESTERLINE TECHNOLOGIES CORP
0000033769;BOB EVANS FARMS INC;TRUE;2;BOB EVANS FARMS INC | EVANS BOB FARMS INC
0000033992;KINGSTONE COMPANIES, INC.;FALSE;1;KINGSTONE COMPANIES, INC.
0000034067;DMC Global Inc.;TRUE;2;DMC Global Inc. | DYNAMIC MATERIALS CORP
0000034088;EXXON MOBIL CORP;FALSE;1;EXXON MOBIL CORP
0000034115;CLAIRES STORES INC;FALSE;1;CLAIRES STORES INC
0000034151;JO-ANN STORES INC;FALSE;1;JO-ANN STORES INC
0000034285;RELIABILITY INC;FALSE;1;RELIABILITY INC
0000034408;FAMILY DOLLAR STORES INC;FALSE;1;FAMILY DOLLAR STORES INC
0000034563;FARMER BROTHERS CO;FALSE;1;FARMER BROTHERS CO
0000034782;1ST SOURCE CORP;FALSE;1;1ST SOURCE CORP
0000034903;FEDERAL REALTY INVESTMENT TRUST;FALSE;1;FEDERAL REALTY INVESTMENT TRUST
0000034956;TENAX THERAPEUTICS, INC.;TRUE;2;OXYGEN BIOTHERAPEUTICS, INC. | TENAX THERAPEUTICS, INC.
0000035214;FERRO CORP;FALSE;1;FERRO CORP
0000035527;FIFTH THIRD BANCORP;FALSE;1;FIFTH THIRD BANCORP
0000036029;FIRST FINANCIAL BANKSHARES INC;FALSE;1;FIRST FINANCIAL BANKSHARES INC
0000036047;CORELOGIC, INC.;TRUE;2;CORELOGIC, INC. | FIRST AMERICAN CORP
0000036104;US BANCORP \DE\;FALSE;1;US BANCORP \DE\
0000036146;TRUSTMARK CORP;FALSE;1;TRUSTMARK CORP
0000036270;M&T BANK CORP;FALSE;1;M&T BANK CORP
0000036369;FIRST HARTFORD CORP;FALSE;1;FIRST HARTFORD CORP
0000036377;FIRST HAWAIIAN, INC.;FALSE;1;FIRST HAWAIIAN, INC.
0000036506;MACKINAC FINANCIAL CORP /MI/;FALSE;1;MACKINAC FINANCIAL CORP /MI/
0000036840;FIRST REAL ESTATE INVESTMENT TRUST OF NEW JERSEY;FALSE;1;FIRST REAL ESTATE INVESTMENT TRUST OF NEW JERSEY
0000036966;FIRST HORIZON CORP;TRUE;2;FIRST HORIZON CORP | FIRST HORIZON NATIONAL CORP
0000037008;Winthrop Realty Liquidating Trust;TRUE;2;Winthrop Realty Liquidating Trust | Winthrop Realty Trust
0000037049;FIRST WEST VIRGINIA BANCORP INC;FALSE;1;FIRST WEST VIRGINIA BANCORP INC
0000037472;FLEXSTEEL INDUSTRIES INC;FALSE;1;FLEXSTEEL INDUSTRIES INC
0000037634;FLORIDA POWER & LIGHT CO;FALSE;1;FLORIDA POWER & LIGHT CO
0000037637;DUKE ENERGY FLORIDA, LLC.;TRUE;3;DUKE ENERGY FLORIDA, INC. | DUKE ENERGY FLORIDA, LLC. | FLORIDA POWER CORP
0000037748;MASSEY ENERGY CO;FALSE;1;MASSEY ENERGY CO
0000037785;FMC CORP;FALSE;1;FMC CORP
0000037808;FNB CORP/PA/;TRUE;2;FNB CORP/FL/ | FNB CORP/PA/
0000037996;FORD MOTOR CO;FALSE;1;FORD MOTOR CO
0000038009;FORD MOTOR CREDIT CO LLC;FALSE;1;FORD MOTOR CREDIT CO LLC
0000038067;FOREST CITY ENTERPRISES INC;FALSE;1;FOREST CITY ENTERPRISES INC
0000038074;FOREST LABORATORIES INC;FALSE;1;FOREST LABORATORIES INC
0000038079;SABINE OIL & GAS CORP;TRUE;2;FOREST OIL CORP | SABINE OIL & GAS CORP
0000038264;Forward Industries, Inc.;TRUE;2;FORWARD INDUSTRIES INC | Forward Industries, Inc.
0000038723;1st FRANKLIN FINANCIAL CORP;FALSE;1;1st FRANKLIN FINANCIAL CORP
0000038725;FRANKLIN ELECTRIC CO INC;FALSE;1;FRANKLIN ELECTRIC CO INC
0000038777;FRANKLIN RESOURCES INC;FALSE;1;FRANKLIN RESOURCES INC
0000038824;FRAWLEY CORP;FALSE;1;FRAWLEY CORP
0000038984;Real Industry, Inc.;TRUE;3;Real Industry, Inc. | SIGNATURE GROUP HOLDINGS INC | SIGNATURE GROUP HOLDINGS, INC.
0000039020;FREQUENCY ELECTRONICS INC;FALSE;1;FREQUENCY ELECTRONICS INC
0000039047;FRISCHS RESTAURANTS INC;FALSE;1;FRISCHS RESTAURANTS INC
0000039092;FRIEDMAN INDUSTRIES INC;FALSE;1;FRIEDMAN INDUSTRIES INC
0000039263;CULLEN/FROST BANKERS, INC.;TRUE;2;CULLEN FROST BANKERS INC | CULLEN/FROST BANKERS, INC.
0000039273;FROZEN FOOD EXPRESS INDUSTRIES INC;FALSE;1;FROZEN FOOD EXPRESS INDUSTRIES INC
0000039311;INDEPENDENT BANK CORP /MI/;FALSE;1;INDEPENDENT BANK CORP /MI/
0000039368;FULLER H B CO;FALSE;1;FULLER H B CO
0000039648;G&K SERVICES INC;FALSE;1;G&K SERVICES INC
0000039677;AV Homes, Inc.;TRUE;2;AV Homes, Inc. | AVATAR HOLDINGS INC
0000039899;TEGNA INC;TRUE;2;GANNETT CO INC /DE/ | TEGNA INC
0000039911;GAP INC;FALSE;1;GAP INC
0000040194;GATEWAY ENERGY CORP/NE;FALSE;1;GATEWAY ENERGY CORP/NE
0000040211;GATX CORP;FALSE;1;GATX CORP
0000040518;GENERAL DATACOMM INDUSTRIES INC;FALSE;1;GENERAL DATACOMM INDUSTRIES INC
0000040528;MedClean Technologies, Inc.;FALSE;1;MedClean Technologies, Inc.
0000040533;GENERAL DYNAMICS CORP;FALSE;1;GENERAL DYNAMICS CORP
0000040545;GENERAL ELECTRIC CO;FALSE;1;GENERAL ELECTRIC CO
0000040554;GENERAL ELECTRIC CAPITAL CORP;FALSE;1;GENERAL ELECTRIC CAPITAL CORP
0000040570;GEE Group Inc.;TRUE;2;GEE Group Inc. | GENERAL EMPLOYMENT ENTERPRISES INC
0000040704;GENERAL MILLS INC;FALSE;1;GENERAL MILLS INC
0000040729;Ally Financial Inc.;TRUE;2;Ally Financial Inc. | GMAC INC.
0000040730;Motors Liquidation Co;FALSE;1;Motors Liquidation Co
0000040888;AEROJET ROCKETDYNE HOLDINGS, INC.;TRUE;2;AEROJET ROCKETDYNE HOLDINGS, INC. | GENCORP INC
0000040987;GENUINE PARTS CO;FALSE;1;GENUINE PARTS CO
0000041023;GEORESOURCES INC;FALSE;1;GEORESOURCES INC
0000041091;GEORGIA POWER CO;FALSE;1;GEORGIA POWER CO
0000041133;GERBER SCIENTIFIC INC;FALSE;1;GERBER SCIENTIFIC INC
0000041719;Glatfelter Corp;TRUE;2;GLATFELTER P H CO | Glatfelter Corp
0000042136;Chang-On International, Inc.;FALSE;1;Chang-On International, Inc.
0000042228;GOLDEN ENTERPRISES INC;FALSE;1;GOLDEN ENTERPRISES INC
0000042284;WHITEMARK HOMES INC;FALSE;1;WHITEMARK HOMES INC
0000042316;GOLDFIELD CORP;FALSE;1;GOLDFIELD CORP
0000042542;GOODRICH CORP;FALSE;1;GOODRICH CORP
0000042582;GOODYEAR TIRE & RUBBER CO /OH/;FALSE;1;GOODYEAR TIRE & RUBBER CO /OH/
0000042682;GORMAN RUPP CO;FALSE;1;GORMAN RUPP CO
0000042888;GRACO INC;FALSE;1;GRACO INC
0000043196;GRAY TELEVISION INC;FALSE;1;GRAY TELEVISION INC
0000043300;GREAT ATLANTIC & PACIFIC TEA CO INC;FALSE;1;GREAT ATLANTIC & PACIFIC TEA CO INC
0000043350;Gas Natural Inc.;TRUE;2;Energy Inc. | Gas Natural Inc.
0000043410;GREAT NORTHERN IRON ORE PROPERTIES;FALSE;1;GREAT NORTHERN IRON ORE PROPERTIES
0000043920;GREIF, INC;TRUE;2;GREIF INC | GREIF, INC
0000044545;GULF POWER CO;FALSE;1;GULF POWER CO
0000044570;ENTERGY GULF STATES LOUISIANA, LLC;FALSE;1;ENTERGY GULF STATES LOUISIANA, LLC
0000044689;GYRODYNE CO OF AMERICA INC;FALSE;1;GYRODYNE CO OF AMERICA INC
0000045012;HALLIBURTON CO;FALSE;1;HALLIBURTON CO
0000045621;AMEXDRUG CORP;FALSE;1;AMEXDRUG CORP
0000045876;HARSCO CORP;FALSE;1;HARSCO CORP
0000045919;HARTE HANKS INC;FALSE;1;HARTE HANKS INC
0000045947;TALCOTT RESOLUTION LIFE INSURANCE CO;TRUE;2;HARTFORD LIFE INSURANCE CO | TALCOTT RESOLUTION LIFE INSURANCE CO
0000046080;HASBRO, INC.;TRUE;2;HASBRO INC | HASBRO, INC.
0000046129;ALLIED MOTION TECHNOLOGIES INC;FALSE;1;ALLIED MOTION TECHNOLOGIES INC
0000046195;BANK OF HAWAII CORP;FALSE;1;BANK OF HAWAII CORP
0000046207;HAWAIIAN ELECTRIC CO INC;FALSE;1;HAWAIIAN ELECTRIC CO INC
0000046250;HAWKINS INC;FALSE;1;HAWKINS INC
0000046619;HEICO CORP;FALSE;1;HEICO CORP
0000046640;HEINZ H J CO;FALSE;1;HEINZ H J CO
0000046765;Helmerich & Payne, Inc.;TRUE;2;HELMERICH & PAYNE INC | Helmerich & Payne, Inc.
0000047035;HERLEY INDUSTRIES INC /NEW;FALSE;1;HERLEY INDUSTRIES INC /NEW
0000047111;HERSHEY CO;FALSE;1;HERSHEY CO
0000047129;HERTZ CORP;FALSE;1;HERTZ CORP
0000047217;HP INC;TRUE;2;HEWLETT PACKARD CO | HP INC
0000047307;CRAWFORD UNITED Corp;TRUE;2;CRAWFORD UNITED Corp | HICKOK INC
0000047518;Hill-Rom Holdings, Inc.;FALSE;1;Hill-Rom Holdings, Inc.
0000048039;HollyFrontier Corp;TRUE;2;HOLLY CORP | HollyFrontier Corp
0000048287;HNI CORP;FALSE;1;HNI CORP
0000048465;HORMEL FOODS CORP /DE/;FALSE;1;HORMEL FOODS CORP /DE/
0000048732;CENTERPOINT ENERGY HOUSTON ELECTRIC LLC;FALSE;1;CENTERPOINT ENERGY HOUSTON ELECTRIC LLC
0000048898;HUBBELL INC;FALSE;1;HUBBELL INC
0000049071;HUMANA INC;FALSE;1;HUMANA INC
0000049196;HUNTINGTON BANCSHARES INC /MD/;TRUE;2;HUNTINGTON BANCSHARES INC /MD/ | HUNTINGTON BANCSHARES INC/MD
0000049534;LIFE PARTNERS HOLDINGS INC;FALSE;1;LIFE PARTNERS HOLDINGS INC
0000049600;EASTGROUP PROPERTIES INC;FALSE;1;EASTGROUP PROPERTIES INC
0000049615;ID SYSTEMS INC;FALSE;1;ID SYSTEMS INC
0000049648;IDAHO POWER CO;FALSE;1;IDAHO POWER CO
0000049728;IEC ELECTRONICS CORP;FALSE;1;IEC ELECTRONICS CORP
0000049754;Dine Brands Global, Inc.;TRUE;2;Dine Brands Global, Inc. | DineEquity, Inc
0000049816;ILLINOIS POWER CO;FALSE;1;ILLINOIS POWER CO
0000049826;ILLINOIS TOOL WORKS INC;FALSE;1;ILLINOIS TOOL WORKS INC
0000049930;IMPERIAL INDUSTRIES INC;FALSE;1;IMPERIAL INDUSTRIES INC
0000049938;IMPERIAL OIL LTD;FALSE;1;IMPERIAL OIL LTD
0000050104;ANDEAVOR;TRUE;2;ANDEAVOR | TESORO CORP /NEW/
0000050172;INDIANA MICHIGAN POWER CO;FALSE;1;INDIANA MICHIGAN POWER CO
0000050292;IEH Corp;TRUE;2;IEH CORPORATION | IEH Corp
0000050471;PARK CITY GROUP INC;FALSE;1;PARK CITY GROUP INC
0000050493;INGLES MARKETS INC;FALSE;1;INGLES MARKETS INC
0000050710;JAVELIN PHARMACEUTICALS, INC;FALSE;1;JAVELIN PHARMACEUTICALS, INC
0000050725;GRIFFON CORP;FALSE;1;GRIFFON CORP
0000050863;INTEL CORP;FALSE;1;INTEL CORP
0000050957;FURNITURE BRANDS INTERNATIONAL INC;FALSE;1;FURNITURE BRANDS INTERNATIONAL INC
0000051011;INTERDYNE CO;FALSE;1;INTERDYNE CO
0000051143;INTERNATIONAL BUSINESS MACHINES CORP;FALSE;1;INTERNATIONAL BUSINESS MACHINES CORP
0000051253;INTERNATIONAL FLAVORS & FRAGRANCES INC;FALSE;1;INTERNATIONAL FLAVORS & FRAGRANCES INC
0000051434;INTERNATIONAL PAPER CO /NEW/;FALSE;1;INTERNATIONAL PAPER CO /NEW/
0000051548;INTERNATIONAL SPEEDWAY CORP;FALSE;1;INTERNATIONAL SPEEDWAY CORP
0000051644;INTERPUBLIC GROUP OF COMPANIES, INC.;FALSE;1;INTERPUBLIC GROUP OF COMPANIES, INC.
0000052428;AMERIPRISE CERTIFICATE CO;FALSE;1;AMERIPRISE CERTIFICATE CO
0000052485;INTERSTATE POWER & LIGHT CO;FALSE;1;INTERSTATE POWER & LIGHT CO
0000052795;ANIXTER INTERNATIONAL INC;FALSE;1;ANIXTER INTERNATIONAL INC
0000052827;RAYONIER INC;FALSE;1;RAYONIER INC
0000052988;JACOBS SOLUTIONS INC.;TRUE;2;JACOBS ENGINEERING GROUP INC /DE/ | JACOBS SOLUTIONS INC.
0000053320;STRATEGIC INTERNET INVESTMENTS INC;FALSE;1;STRATEGIC INTERNET INVESTMENTS INC
0000053456;JERSEY CENTRAL POWER & LIGHT CO;FALSE;1;JERSEY CENTRAL POWER & LIGHT CO
0000053500;NEW BASTION DEVELOPMENT, INC.;FALSE;1;NEW BASTION DEVELOPMENT, INC.
0000053540;JILCO INDUSTRIES INC;FALSE;1;JILCO INDUSTRIES INC
0000053669;JOHNSON CONTROLS INC;FALSE;1;JOHNSON CONTROLS INC
0000054187;MAYS J W INC;FALSE;1;MAYS J W INC
0000054381;KAMAN Corp;TRUE;2;KAMAN CORP | KAMAN Corp
0000054424;X-CHANGE CORP;FALSE;1;X-CHANGE CORP
0000054441;FURMANITE CORP;FALSE;1;FURMANITE CORP
0000054473;KANSAS CITY LIFE INSURANCE CO;FALSE;1;KANSAS CITY LIFE INSURANCE CO
0000054476;EVERGY METRO, INC.;TRUE;2;EVERGY METRO, INC. | KANSAS CITY POWER & LIGHT CO
0000054480;KANSAS CITY SOUTHERN;FALSE;1;KANSAS CITY SOUTHERN
0000054502;KINDER MORGAN, INC.;FALSE;1;KINDER MORGAN, INC.
0000054507;EVERGY KANSAS CENTRAL, INC.;TRUE;2;EVERGY KANSAS CENTRAL, INC. | WESTAR ENERGY INC /KS
0000054681;KATY INDUSTRIES INC;FALSE;1;KATY INDUSTRIES INC
0000054991;KEITHLEY INSTRUMENTS INC;FALSE;1;KEITHLEY INSTRUMENTS INC
0000055067;KELLOGG CO;FALSE;1;KELLOGG CO
0000055135;KELLY SERVICES INC;FALSE;1;KELLY SERVICES INC
0000055234;KENILWORTH SYSTEMS CORP;FALSE;1;KENILWORTH SYSTEMS CORP
0000055242;KENNAMETAL INC;FALSE;1;KENNAMETAL INC
0000055362;Investors Heritage Capital Corp;FALSE;1;Investors Heritage Capital Corp
0000055387;KENTUCKY UTILITIES CO;FALSE;1;KENTUCKY UTILITIES CO
0000055529;KEWAUNEE SCIENTIFIC CORP /DE/;FALSE;1;KEWAUNEE SCIENTIFIC CORP /DE/
0000055604;KEYSTONE CONSOLIDATED INDUSTRIES INC;FALSE;1;KEYSTONE CONSOLIDATED INDUSTRIES INC
0000055772;KIMBALL INTERNATIONAL INC;FALSE;1;KIMBALL INTERNATIONAL INC
0000055785;KIMBERLY CLARK CORP;FALSE;1;KIMBERLY CLARK CORP
0000055805;NORTH AMERICAN GALVANIZING & COATINGS INC;FALSE;1;NORTH AMERICAN GALVANIZING & COATINGS INC
0000056047;KIRBY CORP;FALSE;1;KIRBY CORP
0000056679;KORN FERRY;TRUE;2;KORN FERRY | KORN FERRY INTERNATIONAL
0000056701;KOSS CORP;FALSE;1;KOSS CORP
0000056868;PRIMEENERGY RESOURCES CORP;TRUE;2;PRIMEENERGY CORP | PRIMEENERGY RESOURCES CORP
0000056873;KROGER CO;FALSE;1;KROGER CO
0000056978;KULICKE & SOFFA INDUSTRIES INC;FALSE;1;KULICKE & SOFFA INDUSTRIES INC
0000057055;KV PHARMACEUTICAL CO /DE/;FALSE;1;KV PHARMACEUTICAL CO /DE/
0000057131;LA-Z-BOY INC;FALSE;1;LA-Z-BOY INC
0000057139;LABARGE INC;FALSE;1;LABARGE INC
0000057183;SPIRE MISSOURI INC;TRUE;2;LACLEDE GAS CO | SPIRE MISSOURI INC
0000057515;LANCASTER COLONY CORP;FALSE;1;LANCASTER COLONY CORP
0000057528;SNYDER'S-LANCE, INC.;TRUE;2;LANCE INC | SNYDER'S-LANCE, INC.
0000057725;LANNETT CO INC;FALSE;1;LANNETT CO INC
0000058361;LEE ENTERPRISES, Inc;TRUE;2;LEE ENTERPRISES, INC | LEE ENTERPRISES, Inc
0000058492;LEGGETT & PLATT INC;FALSE;1;LEGGETT & PLATT INC
0000058592;4Licensing Corp;TRUE;2;4 KIDS ENTERTAINMENT INC | 4Licensing Corp
0000058822;LESCARDEN INC;FALSE;1;LESCARDEN INC
0000059255;VALHI INC /DE/;FALSE;1;VALHI INC /DE/
0000059440;VECTOR GROUP LTD;FALSE;1;VECTOR GROUP LTD
0000059478;ELI LILLY & Co;TRUE;2;ELI LILLY & Co | LILLY ELI & CO
0000059527;LINCOLN ELECTRIC HOLDINGS INC;FALSE;1;LINCOLN ELECTRIC HOLDINGS INC
0000059558;LINCOLN NATIONAL CORP;FALSE;1;LINCOLN NATIONAL CORP
0000059860;GOLDRICH MINING CO;FALSE;1;GOLDRICH MINING CO
0000060086;LOEWS CORP;FALSE;1;LOEWS CORP
0000060519;LOUISIANA-PACIFIC CORP;FALSE;1;LOUISIANA-PACIFIC CORP
0000060549;LOUISVILLE GAS & ELECTRIC CO /KY/;FALSE;1;LOUISVILLE GAS & ELECTRIC CO /KY/
0000060667;LOWES COMPANIES INC;FALSE;1;LOWES COMPANIES INC
0000060714;LSB INDUSTRIES, INC.;TRUE;2;LSB INDUSTRIES INC | LSB INDUSTRIES, INC.
0000060751;LUBRIZOL Corp;TRUE;2;LUBRIZOL CORP | LUBRIZOL Corp
0000060849;LUFKIN INDUSTRIES INC;FALSE;1;LUFKIN INDUSTRIES INC
0000060876;CYBEX INTERNATIONAL INC;FALSE;1;CYBEX INTERNATIONAL INC
0000060977;LYDALL INC /DE/;FALSE;1;LYDALL INC /DE/
0000061004;LGL GROUP INC;FALSE;1;LGL GROUP INC
0000061339;MADISON GAS & ELECTRIC CO;FALSE;1;MADISON GAS & ELECTRIC CO
0000061398;TELLURIAN INC. /DE/;TRUE;2;MAGELLAN PETROLEUM CORP /DE/ | TELLURIAN INC. /DE/
0000061478;ADC TELECOMMUNICATIONS INC;FALSE;1;ADC TELECOMMUNICATIONS INC
0000061986;MANITOWOC CO INC;FALSE;1;MANITOWOC CO INC
0000062234;MARCUS CORP;FALSE;1;MARCUS CORP
0000062362;MARINE PETROLEUM TRUST;FALSE;1;MARINE PETROLEUM TRUST
0000062709;MARSH & MCLENNAN COMPANIES, INC.;FALSE;1;MARSH & MCLENNAN COMPANIES, INC.
0000062996;MASCO CORP /DE/;FALSE;1;MASCO CORP /DE/
0000063276;MATTEL INC /DE/;FALSE;1;MATTEL INC /DE/
0000063296;MATTHEWS INTERNATIONAL CORP;FALSE;1;MATTHEWS INTERNATIONAL CORP
0000063330;MAUI LAND & PINEAPPLE CO INC;FALSE;1;MAUI LAND & PINEAPPLE CO INC
0000063754;MCCORMICK & CO INC;FALSE;1;MCCORMICK & CO INC
0000063908;MCDONALDS CORP;FALSE;1;MCDONALDS CORP
0000064040;S&P Global Inc.;TRUE;3;MCGRAW HILL FINANCIAL INC | MCGRAW-HILL COMPANIES INC | S&P Global Inc.
0000064279;MCMORAN EXPLORATION CO /DE/;FALSE;1;MCMORAN EXPLORATION CO /DE/
0000064463;Soluna Holdings, Inc;TRUE;2;MECHANICAL TECHNOLOGY INC | Soluna Holdings, Inc
0000064472;GENCOR INDUSTRIES INC;FALSE;1;GENCOR INDUSTRIES INC
0000064647;SensiVida Medical Technologies, Inc.;FALSE;1;SensiVida Medical Technologies, Inc.
0000064670;MEDTRONIC INC;FALSE;1;MEDTRONIC INC
0000064803;CVS HEALTH Corp;TRUE;2;CVS CAREMARK CORP | CVS HEALTH Corp
0000064978;MERCK SHARP & DOHME CORP.;FALSE;1;MERCK SHARP & DOHME CORP.
0000064996;MERCURY GENERAL CORP;FALSE;1;MERCURY GENERAL CORP
0000065011;MEREDITH CORP;FALSE;1;MEREDITH CORP
0000065100;MERRILL LYNCH & CO., INC.;FALSE;1;MERRILL LYNCH & CO., INC.
0000065172;MESABI TRUST;FALSE;1;MESABI TRUST
0000065201;MET PRO CORP;FALSE;1;MET PRO CORP
0000065224;HuntMountain Resources;FALSE;1;HuntMountain Resources
0000065270;METHODE ELECTRONICS INC;FALSE;1;METHODE ELECTRONICS INC
0000065312;EVI INDUSTRIES, INC.;TRUE;2;EVI INDUSTRIES, INC. | EnviroStar, Inc.
0000065350;METROPOLITAN EDISON CO;FALSE;1;METROPOLITAN EDISON CO
0000065358;UNITED CAPITAL CORP /DE/;FALSE;1;UNITED CAPITAL CORP /DE/
0000065596;SIEBERT FINANCIAL CORP;FALSE;1;SIEBERT FINANCIAL CORP
0000065759;MICROPAC INDUSTRIES INC;FALSE;1;MICROPAC INDUSTRIES INC
0000065770;MICROVISION, INC.;TRUE;2;MICROVISION INC | MICROVISION, INC.
0000065984;ENTERGY CORP /DE/;FALSE;1;ENTERGY CORP /DE/
0000066004;MIDDLESEX WATER CO;FALSE;1;MIDDLESEX WATER CO
0000066382;MILLERKNOLL, INC.;TRUE;3;HERMAN MILLER INC | MILLER HERMAN INC | MILLERKNOLL, INC.
0000066388;MILLER INDUSTRIES INC;FALSE;1;MILLER INDUSTRIES INC
0000066418;MEXCO ENERGY CORP;FALSE;1;MEXCO ENERGY CORP
0000066479;MILLIPORE CORP /MA;FALSE;1;MILLIPORE CORP /MA
0000066496;MILLS MUSIC TRUST;FALSE;1;MILLS MUSIC TRUST
0000066570;MSA Safety Inc;TRUE;2;MINE SAFETY APPLIANCES CO | MSA Safety Inc
0000066600;Quad M Solutions, Inc.;TRUE;2;MINERAL MOUNTAIN MINING & MILLING CO | Quad M Solutions, Inc.
0000066649;MINES MANAGEMENT INC;FALSE;1;MINES MANAGEMENT INC
0000066740;3M CO;FALSE;1;3M CO
0000066756;ALLETE INC;FALSE;1;ALLETE INC
0000066901;ENTERGY MISSISSIPPI, LLC;TRUE;2;ENTERGY MISSISSIPPI INC | ENTERGY MISSISSIPPI, LLC
0000066904;MISSISSIPPI POWER CO;FALSE;1;MISSISSIPPI POWER CO
0000067215;DYCOM INDUSTRIES INC;FALSE;1;DYCOM INDUSTRIES INC
0000067279;MOCON INC;FALSE;1;MOCON INC
0000067347;MODINE MANUFACTURING CO;FALSE;1;MODINE MANUFACTURING CO
0000067472;MOLEX INC;FALSE;1;MOLEX INC
0000067517;MONARCH CEMENT CO;FALSE;1;MONARCH CEMENT CO
0000067625;MONMOUTH REAL ESTATE INVESTMENT CORP;FALSE;1;MONMOUTH REAL ESTATE INVESTMENT CORP
0000067716;MDU RESOURCES GROUP INC;FALSE;1;MDU RESOURCES GROUP INC
0000067887;MOOG INC.;TRUE;2;MOOG INC | MOOG INC.
0000068145;MORGANS FOODS INC;FALSE;1;MORGANS FOODS INC
0000068270;RUBY TUESDAY INC;FALSE;1;RUBY TUESDAY INC
0000068505;Motorola Solutions, Inc.;TRUE;2;MOTOROLA INC | Motorola Solutions, Inc.
0000068589;QUESTAR GAS CO;FALSE;1;QUESTAR GAS CO
0000068622;QWEST CORP;FALSE;1;QWEST CORP
0000068709;MTS SYSTEMS CORP;FALSE;1;MTS SYSTEMS CORP
0000069422;INTERGROUP CORP;FALSE;1;INTERGROUP CORP
0000069488;MYERS INDUSTRIES INC;FALSE;1;MYERS INDUSTRIES INC
0000069499;MYLAN INC.;FALSE;1;MYLAN INC.
0000069633;NAPCO SECURITY TECHNOLOGIES, INC;FALSE;1;NAPCO SECURITY TECHNOLOGIES, INC
0000069671;NASH FINCH CO;FALSE;1;NASH FINCH CO
0000069733;NATHANS FAMOUS, INC.;TRUE;2;NATHANS FAMOUS INC | NATHANS FAMOUS, INC.
0000069891;NATIONAL BEVERAGE CORP;FALSE;1;NATIONAL BEVERAGE CORP
0000070145;NATIONAL FUEL GAS CO;FALSE;1;NATIONAL FUEL GAS CO
0000070318;TENET HEALTHCARE CORP;FALSE;1;TENET HEALTHCARE CORP
0000070415;GP STRATEGIES CORP;FALSE;1;GP STRATEGIES CORP
0000070487;NATIONAL RESEARCH CORP;FALSE;1;NATIONAL RESEARCH CORP
0000070502;NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/;FALSE;1;NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/
0000070530;NATIONAL SEMICONDUCTOR CORP;FALSE;1;NATIONAL SEMICONDUCTOR CORP
0000070684;NATIONAL WESTERN LIFE INSURANCE CO;FALSE;1;NATIONAL WESTERN LIFE INSURANCE CO
0000070793;NBTY INC;FALSE;1;NBTY INC
0000070858;BANK OF AMERICA CORP /DE/;FALSE;1;BANK OF AMERICA CORP /DE/
0000070866;NCR CORP;FALSE;1;NCR CORP
0000071180;NEVADA POWER CO;FALSE;1;NEVADA POWER CO
0000071508;ENTERGY NEW ORLEANS, LLC;TRUE;2;ENTERGY NEW ORLEANS INC | ENTERGY NEW ORLEANS, LLC
0000071557;Nuvera Communications, Inc.;TRUE;2;NEW ULM TELECOM INC | Nuvera Communications, Inc.
0000071691;NEW YORK TIMES CO;FALSE;1;NEW YORK TIMES CO
0000071829;NEWPARK RESOURCES INC;FALSE;1;NEWPARK RESOURCES INC
0000072020;NICOR INC;FALSE;1;NICOR INC
0000072162;NL INDUSTRIES INC;FALSE;1;NL INDUSTRIES INC
0000072170;INERGETICS INC;TRUE;2;INERGETICS INC | MILLENNIUM BIOTECHNOLOGIES GROUP INC
0000072205;NOBILITY HOMES INC;FALSE;1;NOBILITY HOMES INC
0000072207;NOBLE ENERGY INC;FALSE;1;NOBLE ENERGY INC
0000072316;NORD RESOURCES CORP;FALSE;1;NORD RESOURCES CORP
0000072331;NORDSON CORP;FALSE;1;NORDSON CORP
0000072333;NORDSTROM INC;FALSE;1;NORDSTROM INC
0000072444;Vaxart, Inc.;TRUE;4;Aviragen Therapeutics, Inc. | Biota Pharmaceuticals, Inc. | NABI BIOPHARMACEUTICALS | Vaxart, Inc.
0000072573;MOVADO GROUP INC;FALSE;1;MOVADO GROUP INC
0000072633;NORTH EUROPEAN OIL ROYALTY TRUST;FALSE;1;NORTH EUROPEAN OIL ROYALTY TRUST
0000072741;EVERSOURCE ENERGY;TRUE;2;EVERSOURCE ENERGY | NORTHEAST UTILITIES
0000072903;XCEL ENERGY INC;FALSE;1;XCEL ENERGY INC
0000072909;NORTHERN STATES POWER CO /WI/;FALSE;1;NORTHERN STATES POWER CO /WI/
0000072911;NORTEL NETWORKS CORP;FALSE;1;NORTEL NETWORKS CORP
0000072971;WELLS FARGO & COMPANY/MN;TRUE;2;WELLS FARGO & CO/MN | WELLS FARGO & COMPANY/MN
