cik;name;ticker;found
0001698519;Adveco Group Inc.;;False
0001698529;World Omni Automobile Lease Securitization Trust 2017-A;;False
0001698530;"EXICURE, INC.";XCUR;True
0001698538;"Strategic Student & Senior Housing Trust, Inc.";STSR;False
0001698685;BANK 2017-BNK4;;False
0001698702;ARION GROUP CORP.;;False
0001698832;"WALL STREET ACQUISITIONS, Corp";;False
0001698937;Ford Credit Auto Lease Trust 2017-A;;False
0001698990;Magnolia Oil & Gas Corp;MGY;True
0001698991;"Accel Entertainment, Inc.";ACEL;True
0001699018;"Eagle Financial Bancorp, Inc.";;True
0001699039;"Ranger Energy Services, Inc.";RNGR;True
0001699099;JPMDB Commercial Mortgage Securities Trust 2017-C5;;False
0001699126;Ciclet Holdings Inc.;;False
0001699136;"Cactus, Inc.";WHD;True
0001699147;CNH Equipment Trust 2017-A;;False
0001699150;Ingersoll Rand Inc.;IR;True
0001699234;Hyundai Auto Receivables Trust 2017-A;;False
0001699382;"PMV Pharmaceuticals, Inc.";PMVP;True
0001699462;Wells Fargo Commercial Mortgage Trust 2017-RB1;;False
0001699683;Longfin Corp;;True
0001699709;YIJIA GROUP CORP.;YJGJD;False
0001699759;Pay My Time Ltd;;False
0001699838;"Confluent, Inc.";CFLT;True
0001700175;"Heritage NOLA Bancorp, Inc.";;False
0001700323;Mercedes-Benz Auto Lease Trust 2017-A;;False
0001700357;Crank Media Inc;;False
0001700667;Ally Auto Receivables Trust 2017-2;;False
0001700668;CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-P7;;False
0001700844;EvoAir Holdings Inc.;EVOH;False
0001700849;Vado Corp.;;False
0001701040;CISION LTD.;;True
0001701051;"WideOpenWest, Inc.";;True
0001701108;"Spero Therapeutics, Inc.";SPRO;True
0001701114;"Blue Apron Holdings, Inc.";;True
0001701541;"Black Diamond Therapeutics, Inc.";BDTX;True
0001701605;Baker Hughes Co;BKR;True
0001701638;JPMCC Commercial Mortgage Securities Trust 2017-JP6;;False
0001701724;Flat Rock Capital Corp.;;False
0001701732;Altair Engineering Inc.;;True
0001701756;"Muscle Maker, Inc.";SDOT;True
0001701758;Lovesac Co;LOVE;True
0001701821;Federal Street Acquisition Corp.;;False
0001701859;TGS International Ltd.;;False
0001702011;World Omni Auto Receivables Trust 2017-A;;False
0001702015;"AIS Holdings Group, Inc.";AIDG;False
0001702494;"AEP Transmission Company, LLC";;False
0001702510;"Carlyle Credit Solutions, Inc.";;False
0001702541;RIVEX TECHNOLOGY CORP.;;False
0001702744;Simply Good Foods Co;SMPL;True
0001702745;CD 2017-CD4 Mortgage Trust;;False
0001702746;Morgan Stanley Bank of America Merrill Lynch Trust 2017-C33;;False
0001702750;"BYLINE BANCORP, INC.";BY;True
0001702777;CarMax Auto Owner Trust 2017-2;;False
0001702780;"Altice USA, Inc.";OPTU;True
0001702916;"Majulah Investment, Inc.";;False
0001702924;"WRAP TECHNOLOGIES, INC.";WRAP;True
0001703038;NRC GROUP HOLDINGS CORP.;;True
0001703056;ADT Inc.;ADT;True
0001703057;AbCellera Biologics Inc.;ABCL;True
0001703073;VIVIC CORP.;VIVC;False
0001703075;CFCRE 2017-C8 Mortgage Trust;;False
0001703157;"Securetech Innovations, Inc.";SCTH;False
0001703181;"Spirit Realty, L.P.";;False
0001703220;AmeriCredit Automobile Receivables Trust 2017-2;;False
0001703489;PDL Community Bancorp;;False
0001703497;"YogaWorks, Inc.";;True
0001703625;"Treasure & Shipwreck Recovery, Inc.";BLIS;False
0001703644;Granite Point Mortgage Trust Inc.;GPMT-PA;True
0001703647;"Frequency Therapeutics, Inc.";KRRO;True
0001703785;Falcon Minerals Corp;;False
0001703956;"Concrete Pumping Holdings, Inc.";BBCP;True
0001703975;Notes Inc;;False
0001704235;Quintana Energy Services Inc.;;True
0001704287;"Bluejay Diagnostics, Inc.";BJDX;True
0001704292;Zai Lab Ltd;ZLAB;True
0001704304;Toyota Auto Receivables 2017-B Owner Trust;;False
0001704323;GM Financial Automobile Leasing Trust 2017-2;;False
0001704459;GS Mortgage Securities Trust 2017-GS6;;False
0001704596;"EVO Payments, Inc.";;True
0001704711;"Funko, Inc.";FNKO;True
0001704715;"Alpha Metallurgical Resources, Inc.";AMR;True
0001704720;"Cannae Holdings, Inc.";CNNE;True
0001704760;"American Virtual Cloud Technologies, Inc.";;True
0001704795;"Bantec, Inc.";;False
0001705002;Ally Auto Receivables Trust 2017-3;;False
0001705012;"Fat Brands, Inc";FATBP;True
0001705110;Angi Inc.;ANGI;True
0001705126;"AG Acquisition Group, Inc.";;False
0001705163;Morgan Stanley Capital I Trust 2017-H1;;False
0001705181;Grayscale Ethereum Classic Trust (ETC);ETCG;False
0001705222;"Life Partners IRA Holder Partnership, LLC";;False
0001705338;Spark Networks SE;;True
0001705445;Gold Standard Mining Co;;False
0001705682;Venator Materials PLC;;True
0001705696;VICI PROPERTIES INC.;VICI;True
0001705710;Santander Drive Auto Receivables Trust 2017-2;;False
0001705771;Draper Oakwood Technology Acquisition Inc.;;False
0001705843;"Calyxt, Inc.";CBUS;True
0001705873;Berry Corp (bry);;True
0001706060;UBS Commercial Mortgage Trust 2017-C1;;False
0001706303;BANK 2017-BNK5;;False
0001706403;DBJPM 2017-C6 Mortgage Trust;;False
0001706431;"Vir Biotechnology, Inc.";VIR;True
0001706509;Cosmos Group Holdings Inc.;;False
0001706524;"urban-gro, Inc.";UGRO;True
0001706573;"Tribus Enterprises, Inc.";;False
0001706612;Honda Auto Receivables 2017-2 Owner Trust;;False
0001706946;"Virgin Galactic Holdings, Inc";SPCE;True
0001707092;Delphi Technologies PLC;;True
0001707178;CorePoint Lodging Inc.;;True
0001707258;Amesite Inc.;;False
0001707306;Haymaker Acquisition Corp.;;False
0001707502;Solid Biosciences Inc.;SLDB;True
0001707593;Nissan Auto Lease Trust 2017-A;;False
0001707753;Elastic N.V.;ESTC;True
0001707817;Wells Fargo Commercial Mortgage Trust 2017-C38;;False
0001707910;"Reborn Coffee, Inc.";REBN;True
0001707919;CENNTRO ELECTRIC GROUP Ltd;CENN;True
0001707925;LINDE PLC;LIN;True
0001708035;Ecovyst Inc.;ECVT;True
0001708055;Ribbon Communications Inc.;RBBN;True
0001708131;CSAIL 2017-C8 Commercial Mortgage Trust;;False
0001708176;Hall of Fame Resort & Entertainment Co;;True
0001708204;GPT Operating Partnership LP;;False
0001708287;Ford Credit Auto Owner Trust 2017-B;;False
0001708301;BP Midstream Partners LP;;True
0001708331;"Virpax Pharmaceuticals, Inc.";;True
0001708341;Allied Gaming & Entertainment Inc.;AGAE;True
0001708405;Tremont Mortgage Trust;;True
0001708410;SIMPLICITY ESPORTS & GAMING Co;;True
0001708493;"Harpoon Therapeutics, Inc.";;True
0001708527;"AZIYO BIOLOGICS, INC.";ELUT;True
0001708599;"AgeX Therapeutics, Inc.";SER;True
0001708646;Goldman Sachs Physical Gold ETF;AAAU;False
0001708715;Seneca Financial Corp.;;False
0001708978;Drive Auto Receivables Trust 2017-1;;False
0001709017;"FFBW, Inc.";;False
0001709164;Hamilton Beach Brands Holding Co;HBB;True
0001709401;"Rubius Therapeutics, Inc.";;True
0001709442;FIRSTSUN CAPITAL BANCORP;FSUN;False
0001709474;Biostar Angel Stem Cell Corp;;False
0001709477;Shamrock Grove Acquisition Corp;;False
0001709525;Rose Grove Acquisition Corp;;False
0001709542;Electronic Servitor Publication Network Inc.;;False
0001709560;Hubper Group Inc.;;False
0001709587;Aedan Financial Corp;;False
0001709590;Peony Grove Acquisition Corp;;False
0001709682;"Custom Truck One Source, Inc.";CTOS;True
0001709768;Sentinel Energy Services Inc.;;True
0001709774;Billion Holding Inc.;;False
0001709967;JPMCC Commercial Mortgage Securities Trust 2017-JP7;;False
0001709987;Toyota Auto Receivables 2017-C Owner Trust;;False
0001710072;"Edgewise Therapeutics, Inc.";EWTX;True
0001710155;"National Vision Holdings, Inc.";EYE;True
0001710261;BANK 2017-BNK6;;False
0001710329;CarMax Auto Owner Trust 2017-3;;False
0001710330;World Omni Auto Receivables Trust 2017-B;;False
0001710340;"Eton Pharmaceuticals, Inc.";ETON;True
0001710358;John Deere Owner Trust 2017-B;;False
0001710360;CD 2017-CD5 MORTGAGE TRUST;;False
0001710366;CONSOL Energy Inc.;CNR;True
0001710482;"John Marshall Bancorp, Inc.";JMSB;True
0001710495;PINEAPPLE EXPRESS CANNABIS Co;PNXP;False
0001710583;"Switch, Inc.";;True
0001710600;AmeriCredit Automobile Receivables Trust 2017-3;;False
0001710765;GS Mortgage Securities Trust 2017-GS7;;False
0001710798;Wells Fargo Commercial Mortgage Trust 2017-C39;;False
0001710916;Santander Drive Auto Receivables Trust 2017-3;;False
0001711012;Senmiao Technology Ltd;AIHS;True
0001711142;UBS Commercial Mortgage Trust 2017-C2;;False
0001711269;"Evergy, Inc.";EVRG;True
0001711270;CNH Equipment Trust 2017-B;;False
0001711279;"Krystal Biotech, Inc.";KRYS;True
0001711291;CURO Group Holdings Corp.;;True
0001711438;LHI Acquisition Corp;;False
0001711485;"DGOC Series 28, L.P.";;False
0001711631;DGOC Series 18B LP;;False
0001711675;Nightstar Therapeutics plc;;True
0001711736;DGOC Series 18C LP;;False
0001711754;"Inmune Bio, Inc.";INMB;True
0001711786;"Hoth Therapeutics, Inc.";HOTH;True
0001711799;"Nuveen Global Cities REIT, Inc.";;False
0001711929;"Starwood Real Estate Income Trust, Inc.";SWDR;False
0001711933;"Akoya Biosciences, Inc.";;True
0001711993;Drive Auto Receivables Trust 2017-2;;False
0001712041;YAPPA WORLD INCOPORATED;;False
0001712182;Hyundai Auto Receivables Trust 2017-B;;False
0001712184;Liberty Latin America Ltd.;LILAB;True
0001712189;Target Hospitality Corp.;TH;True
0001712463;Ranpak Holdings Corp.;PACK;True
0001712543;Andover National Corp;;False
0001712665;Nissan Auto Receivables 2017-B Owner Trust;;False
0001712762;"bioAffinity Technologies, Inc.";BIAFW;True
0001712799;GM Financial Automobile Leasing Trust 2017-3;;False
0001712923;"GreenSky, Inc.";;True
0001713210;Agape ATP Corp;ATPC;True
0001713226;UBS Commercial Mortgage Trust 2017-C3;;False
0001713393;CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-B1;;False
0001713407;BROOKFIELD REAL ESTATE INCOME TRUST INC.;;False
0001713539;CM Seven Star Acquisition Corp;KXIN;True
0001713660;USAA Auto Owner Trust 2017-1;;False
0001713683;"Zscaler, Inc.";ZS;True
0001713736;Ally Auto Receivables Trust 2017-4;;False
0001713809;"Chengda Technology Co., Ltd.";;False
0001713832;HyreCar Inc.;;True
0001713863;"Rafael Holdings, Inc.";RFL;True
0001713909;"Water Now, Inc.";;False
0001713952;"Vivint Smart Home, Inc.";;True
0001714154;COMM 2017-COR2 Mortgage Trust;;False
0001714232;"Atlantic Acquisition II, INc.";;False
0001714367;"SigmaRenoPro, Inc.";;False
0001714379;"FACT, Inc.";;False
0001714679;BANK 2017-BNK7;;False
0001714798;Prevail Therapeutics Inc.;;True
0001714899;Denali Therapeutics Inc.;DNLI;True
0001714973;Kinder Morgan Canada Ltd;;False
0001715268;"Golub Capital BDC 3, Inc.";;False
0001715362;Honda Auto Receivables 2017-3 Owner Trust;;False
0001715433;Leader Capital Holdings Corp.;LCHD;False
0001715585;Fifth Third Auto Trust 2017-1;;False
0001715611;BODY & MIND INC.;;False
0001715629;"Rangers Sub I, LLC";;False
0001715768;"Transphorm, Inc.";;True
0001715819;"Electromedical Technologies, Inc";EMED;False
0001715824;CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-P8;;False
0001715846;Morgan Stanley Bank of America Merrill Lynch Trust 2017-C34;;False
0001715933;TCW Direct Lending VII LLC;;False
0001715942;"DATA VISION, INC.";;False
0001716166;"Vivos Therapeutics, Inc.";VVOS;True
0001716186;JPMDB Commercial Mortgage Securities Trust 2017-C7;;False
0001716187;Wells Fargo Commercial Mortgage Trust 2017-C40;;False
0001716188;"SSB Bancorp, Inc.";;False
0001716263;UBS Commercial Mortgage Trust 2017-C4;;False
0001716324;Regnum Corp.;;False
0001716558;"American Homes 4 Rent, L.P.";;False
0001716583;Hyzon Motors Inc.;;True
0001716602;CSAIL 2017-CX9 Commercial Mortgage Trust;;False
0001716621;"Ra Medical Systems, Inc.";VTAK;True
0001716665;BMW Vehicle Lease Trust 2017-2;;False
0001716697;First Choice Bancorp;;True
0001716947;"Ensysce Biosciences, Inc.";ENSCW;True
0001717307;Industrial Logistics Properties Trust;ILPT;True
0001717310;"Venture Lending & Leasing IX, Inc.";;False
0001717452;"Odonate Therapeutics, Inc.";;True
0001717547;"BrightSpire Capital, Inc.";BRSP;True
0001717556;"Vinco Ventures, Inc.";;True
0001717778;Nissan Auto Lease Trust 2017-B;;False
0001717900;Drive Auto Receivables Trust 2017-3;;False
0001717961;Regalwood Global Energy Ltd.;;True
0001718100;Toyota Auto Receivables 2017-D Owner Trust;;False
0001718108;"Surface Oncology, Inc.";;True
0001718224;"BT Brands, Inc.";BTBDW;True
0001718227;"Construction Partners, Inc.";ROAD;True
0001718304;CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-C4;;False
0001718322;BANK 2017-BNK8;;False
0001718362;AmeriCredit Automobile Receivables Trust 2017-4;;False
0001718405;HYCROFT MINING HOLDING CORP;HYMCW;True
0001718483;GS Mortgage Securities Trust 2017-GS8;;False
0001718500;Reviv3 Procare Co;AXIL;False
0001718512;Gates Industrial Corp plc;GTES;True
0001718592;CarMax Auto Owner Trust 2017-4;;False
0001718626;CM Credit Opportunities BDC I Inc.;;False
0001718644;"Zander Therapeutics, Inc";;False
0001718647;Ford Credit Auto Lease Trust 2017-B;;False
0001718852;"Prometheus Biosciences, Inc.";;True
0001718939;T Stamp Inc;IDAI;True
0001719195;UBS Commercial Mortgage Trust 2017-C5;;False
0001719199;Wells Fargo Commercial Mortgage Trust 2017-C41;;False
0001719323;"Energy Conversion Services, Inc.";;False
0001719395;"Eargo, Inc.";;True
0001719406;"NRX Pharmaceuticals, Inc.";NRXPW;True
0001719435;"ASSISTED 4 LIVING, INC.";;False
0001719489;"Kaleyra, Inc.";;True
0001719606;"Pharos Capital BDC, Inc.";;False
0001719881;"FMC GlobalSat Holdings, Inc.";;False
0001719893;MTech Acquisition Corp;;True
0001719959;CD 2017-CD6 Mortgage Trust;;False
0001720025;Allegro Merger Corp.;;True
0001720116;"Red Violet, Inc.";RDVT;True
0001720201;iPic Entertainment Inc.;;True
0001720265;Grayscale Zcash Trust (ZEC);ZCSH;False
0001720286;INTERNET SCIENCES INC.;;False
0001720353;Nebula Acquisition Corp;;True
0001720420;IBEX Ltd;IBEX;True
0001720474;CSAIL 2017-CX10 Commercial Mortgage Trust;;False
0001720580;"Adicet Bio, Inc.";ACET;True
0001720592;Repay Holdings Corp;RPAY;True
0001720635;nVent Electric plc;NVT;True
0001720671;"HashiCorp, Inc.";;True
0001720725;"Oyster Point Pharma, Inc.";;True
0001720748;CCUBS Commercial Mortgage Trust 2017-C1;;False
0001720749;Volkswagen Auto Loan Enhanced Trust 2018-1;;False
0001720821;PAE Inc;;True
0001720893;"BioXcel Therapeutics, Inc.";BTAI;True
0001720990;Fisker Inc./DE;;True
0001721056;HOOPS SCOUTING USA;;False
0001721133;Right of Reply Ltd;;False
0001721257;CNH Equipment Trust 2017-C;;False
0001721353;Ally Auto Receivables Trust 2017-5;;False
0001721372;Ford Credit Auto Owner Trust 2017-C;;False
0001721373;BANK 2017-BNK9;;False
0001721386;Landsea Homes Corp;;True
0001721484;Longeveron Inc.;LGVN;True
0001721741;"Lazydays Holdings, Inc.";;True
0001721745;Honda Auto Receivables 2017-4 Owner Trust;;False
0001721781;AEP Texas Inc.;;False
0001721905;UBS Commercial Mortgage Trust 2017-C6;;False
0001721947;Jamf Holding Corp.;JAMF;True
0001722010;OP Bancorp;OPBK;True
0001722194;Benchmark 2018-B1 Mortgage Trust;;False
0001722271;"Akouos, Inc.";;True
0001722287;Covia Holdings Corp;;False
0001722438;"Doma Holdings, Inc.";;True
0001722482;"Avantor, Inc.";AVTR;True
0001722556;BestGofer Inc.;BGFR;False
0001722684;"WYNDHAM HOTELS & RESORTS, INC.";WH;True
0001722731;"FDCTECH, INC.";FDCT;False
0001722964;"Y-mAbs Therapeutics, Inc.";;True
0001722969;Atlis Motor Vehicles Inc;NXUR;False
0001722992;SMTA Liquidating Trust;;True
0001723059;Bio Essence Corp;BIOE;False
0001723083;Victory Commercial Management Inc.;;False
0001723089;ChampionX Corp;;True
0001723128;"Amneal Pharmaceuticals, Inc.";AMRX;True
0001723177;"Syndicated Resorts Association,Inc.";;False
0001723187;Leader Hill Corp;;False
0001723291;Wells Fargo Commercial Mortgage Trust 2017-C42;;False
0001723306;Morgan Stanley Capital I Trust 2017-HR2;;False
0001723370;Nissan Auto Receivables 2017-C Owner Trust;;False
0001723517;UC Asset LP;UCASU;False
0001723535;Mercedes-Benz Auto Lease Trust 2018-A;;False
0001723580;"BurgerFi International, Inc.";;True
0001723596;"Columbia Financial, Inc.";CLBK;True
0001723648;"LiveVox Holdings, Inc.";;True
0001723788;Bitwise 10 Crypto Index Fund;BITW;False
0001723866;"Select Interior Concepts, Inc.";;True
0001724001;AXELEREX CORP.;;False
0001724009;PermRock Royalty Trust;PRT;True
0001724128;GM Financial Consumer Automobile Receivables Trust 2018-1;;False
0001724177;UBS Commercial Mortgage Trust 2017-C7;;False
0001724344;Entasis Therapeutics Holdings Inc.;;True
0001724521;"Arcus Biosciences, Inc.";RCUS;True
0001724570;DATTO HOLDING CORP.;;True
0001724588;World Omni Auto Receivables Trust 2018-A;;False
0001724670;Perspecta Inc.;;True
0001724786;"Synchrony Card Funding, LLC";;False
0001724789;Synchrony Card Issuance Trust;;False
0001724965;TALOS ENERGY INC.;TALO;True
0001724979;Rain Oncology Inc.;;True
0001725057;Ceridian HCM Holding Inc.;DAY;False
0001725063;Jufeel International Group;;False
0001725134;"Digital Media Solutions, Inc.";;True
0001725160;"Zentalis Pharmaceuticals, Inc.";ZNTL;True
0001725206;Union Acquisition Corp.;;False
0001725210;Grayscale Ethereum Trust (ETH);ETHE;False
0001725255;AdaptHealth Corp.;AHCO;True
0001725430;INTELLIGENT BIO SOLUTIONS INC.;INBS;True
0001725516;"RENEWABLE INNOVATIONS, INC.";;False
0001725526;HighPoint Resources Corp;;True
0001725579;"Pluralsight, Inc.";;True
0001725585;Toyota Auto Receivables 2018-A Owner Trust;;False
0001725617;BMW Vehicle Owner Trust 2018-A;;False
0001725618;CarMax Auto Owner Trust 2018-1;;False
0001725872;"BM Technologies, Inc.";;True
0001725911;Global Diversified Marketing Group Inc.;NBND;False
0001726079;"Tipmefast, Inc.";LUCN;False
0001726126;Epsilon Energy Ltd.;EPSN;True
0001726146;Twelve Seas Investment Co;;False
0001726162;GM Financial Automobile Leasing Trust 2018-1;;False
0001726173;Biglari Holdings Inc.;BH;True
0001726293;Pure Acquisition Corp.;;True
0001726445;"Seer, Inc.";SEER;True
0001726548;BC Partners Lending Corp;;False
0001726711;"Aditxt, Inc.";ADTX;True
0001726744;EXENT CORP.;;False
0001726794;Santander Drive Auto Receivables Trust 2018-1;;False
0001726822;Soul Biotechnology Corp;;False
0001726978;"Goosehead Insurance, Inc.";GSHD;True
0001727196;Scholar Rock Holding Corp;SRRK;True
0001727255;Chilean Cobalt Corp.;COBA;False
0001727263;"Frontdoor, Inc.";FTDR;True
0001727815;AFRIKA4U;;False
0001727820;Ally Auto Receivables Trust 2018-1;;False
0001727836;UBS Commercial Mortgage Trust 2018-C8;;False
0001728028;Honda Auto Receivables 2018-1 Owner Trust;;False
0001728041;CF Finance Acquisition Corp.;;True
0001728085;BANK 2018-BNK10;;False
0001728117;"Gossamer Bio, Inc.";GOSS;True
0001728205;Piedmont Lithium Inc.;;True
0001728328;InMed Pharmaceuticals Inc.;INM;True
0001728339;BENCHMARK 2018-B2 Mortgage Trust;;False
0001728688;"i3 Verticals, Inc.";IIIV;True
0001728847;Drive Auto Receivables Trust 2018-1;;False
0001728951;"ESSENTIAL PROPERTIES REALTY TRUST, INC.";EPRT;True
0001729149;"VIEMED HEALTHCARE, INC.";VMD;True
0001729361;AmeriCredit Automobile Receivables Trust 2018-1;;False
0001729427;"CNS Pharmaceuticals, Inc.";CNSP;True
0001729637;Karbon-X Corp.;KARX;False
0001729750;"Kubient, Inc.";;True
0001729751;"SoCal Harvest, Inc.";;False
0001729756;Fintech Acquisition Corp. III;;True
0001729757;John Deere Owner Trust 2018;;False
0001729832;Wells Fargo Commercial Mortgage Trust 2018-C43;;False
0001729944;"IMAC Holdings, Inc.";BACK;True
0001729997;Grayscale Digital Large Cap Fund LLC;GDLC;False
0001730127;World Omni Automobile Lease Securitization Trust 2018-A;;False
0001730168;Broadcom Inc.;AVGO;True
0001730276;Nissan Auto Receivables 2018-A Owner Trust;;False
0001730300;PSNH FUNDING LLC 3;;False
0001730346;"Charah Solutions, Inc.";;True
0001730430;"Kiniksa Pharmaceuticals, Ltd.";KNSA;True
0001730732;3FORCES INC.;;False
0001730773;Blue Star Foods Corp.;BSFC;True
0001730869;"Everything Blockchain, Inc.";EBZT;False
0001730984;BayCom Corp;BCML;True
0001731044;CITIGROUP COMMERCIAL MORTGAGE TRUST 2018-B2;;False
0001731056;GS Mortgage Securities Trust 2018-GS9;;False
0001731058;UBS Commercial Mortgage Trust 2018-C9;;False
0001731176;Tottenham Acquisition I Ltd;;True
0001731289;Nikola Corp;;True
0001731348;"Tilray Brands, Inc.";TLRY;True
0001731536;Trinity Merger Corp.;;False
0001731627;BANK 2018-BNK11;;False
0001731727;"LMP Automotive Holdings, Inc.";;True
0001731831;"Eidos Therapeutics, Inc.";;True
0001731911;"EPHS HOLDINGS, INC.";;False
0001732406;Grayscale Litecoin Trust (LTC);LTCN;False
0001732409;Grayscale Bitcoin Cash Trust (BCH);BCHG;False
0001732677;"Sustinere Holdings, Inc.";;False
0001732845;WestRock Co;;True
0001732963;CSAIL 2018-CX11 Commercial Mortgage Trust;;False
0001733186;"Veoneer, Inc.";;True
0001733257;"Finch Therapeutics Group, Inc.";FNCH;True
0001733294;Generation Bio Co.;GBIO;True
0001733310;GM Financial Consumer Automobile Receivables Trust 2018-2;;False
0001733358;Mercedes-Benz Auto Receivables Trust 2018-1;;False
0001733413;"TFF Pharmaceuticals, Inc.";;True
0001733861;REST EZ Inc.;RTEZ;False
0001733998;Northwest Natural Holding Co;NWN;True
0001734103;BENCHMARK 2018-B3 COMMERCIAL MORTGAGE TRUST;;False
0001734342;Amerant Bancorp Inc.;AMTB;True
0001734517;"Viela Bio, Inc.";;True
0001734713;"BrightView Holdings, Inc.";BV;True
0001734722;"UiPath, Inc.";PATH;True
0001734750;Movano Inc.;MOVE;True
0001734850;CarMax Auto Owner Trust 2018-2;;False
0001734875;"Mid-Southern Bancorp, Inc.";;True
0001734889;World Omni Auto Receivables Trust 2018-B;;False
0001735033;Santander Drive Auto Receivables Trust 2018-2;;False
0001735041;Greenland Technologies Holding Corp.;GTEC;True
0001735092;"Gofba, Inc.";;False
0001735184;Retail Value Inc.;;True
0001735438;MeiraGTx Holdings plc;MGTX;False
0001735464;Hyundai Auto Receivables Trust 2018-A;;False
0001735646;JPMDB Commercial Mortgage Securities Trust 2018-C8;;False
0001735707;Garrett Motion Inc.;GTX;True
0001735733;COMM 2018-COR3 Mortgage Trust;;False
0001735803;"Apria, Inc.";;True
0001735828;Legacy Reserves Inc.;;True
0001735858;Far Point Acquisition Corp;;True
0001736035;Blackstone Secured Lending Fund;BXSL;True
0001736243;"Acurx Pharmaceuticals, Inc.";ACXP;True
0001736305;Ford Credit Auto Lease Trust 2018-A;;False
0001736511;Ally Auto Receivables Trust 2018-2;;False
0001736659;Wells Fargo Commercial Mortgage Trust 2018-C44;;False
0001736712;Toyota Auto Receivables 2018-B Owner Trust;;False
0001736790;Honda Auto Receivables 2018-2 Owner Trust;;False
0001736862;UBS Commercial Mortgage Trust 2018-C10;;False
0001736865;"Golden Developing Solutions, Inc.";;False
0001736874;HL Acquisitions Corp.;;True
0001736946;"Arlo Technologies, Inc.";ARLO;True
0001737193;Luduson G Inc.;;False
0001737204;"Riviera Resources, Inc.";;False
0001737287;"Allogene Therapeutics, Inc.";ALLO;True
0001737372;"Sysorex, Inc.";;False
0001737422;New Frontier Corp;;True
0001737523;BioNexus Gene Lab Corp;BGLC;True
0001737924;Nuveen Churchill Direct Lending Corp.;NCDL;False
0001737927;Canopy Growth Corp;CGC;True
0001737953;"Replimune Group, Inc.";REPL;True
0001737995;Sharps Technology Inc.;STSSW;True
0001738021;"Compass Therapeutics, Inc.";CMPX;True
0001738177;Cambium Networks Corp;CMBM;True
0001738178;GM Financial Automobile Leasing Trust 2018-2;;False
0001738179;CNH Equipment Trust 2018-A;;False
0001738390;Drive Auto Receivables Trust 2018-2;;False
0001738758;GLORY STAR NEW MEDIA GROUP HOLDINGS Ltd;CHR;True
0001738827;"KLX Energy Services Holdings, Inc.";KLXE;True
0001739104;Elanco Animal Health Inc;ELAN;True
0001739174;BiomX Inc.;PHGE;True
0001739208;"Tenaya Group, Inc.";;False
0001739276;Ford Credit Auto Owner Trust 2018-A;;False
0001739410;Rallybio Corp;RLYB;True
0001739423;BANK 2018-BNK12;;False
0001739426;RVL Pharmaceuticals plc;;True
0001739445;"Arcosa, Inc.";ACA;True
0001739566;"Utz Brands, Inc.";UTZ;True
0001739614;"Inhibrx, Inc.";;True
0001739936;MOMENTIVE GLOBAL INC.;;True
0001739940;Cigna Group;CI;True
0001739942;SolarWinds Corp;;True
0001740040;UBS Commercial Mortgage Trust 2018-C11;;False
0001740279;"IN8BIO, INC.";INAB;True
0001740332;"RESIDEO TECHNOLOGIES, INC.";REZI;True
0001740450;CITIGROUP COMMERCIAL MORTGAGE TRUST 2018-C5;;False
0001740547;Urovant Sciences Ltd.;;True
0001740695;"Lux Amber, Corp.";;False
0001740742;Unicoin Inc.;;False
0001740797;TREND INNOVATIONS HOLDING INC.;AVAI;False
0001740849;Benchmark 2018-B4 Mortgage Trust;;False
0001741231;"Tattooed Chef, Inc.";;True
0001741257;"BANGFU TECHNOLOGY GROUP CO., LTD.";;False
0001741276;California Republic Auto Receivables Trust 2018-1;;False
0001741489;"Elvictor Group, Inc.";ELVG;False
0001741603;ACCEL LIQUID GELS;;False
0001741690;Wells Fargo Commercial Mortgage Trust 2018-C45;;False
0001741830;"Kronos Bio, Inc.";;True
0001741908;GM Financial Consumer Automobile Receivables Trust 2018-3;;False
0001742089;"CBM BANCORP, INC.";;True
0001742313;Monroe Capital Income Plus Corp;;False
0001742373;GS Mortgage Securities Trust 2018-GS10;;False
0001742379;Ally Auto Receivables Trust 2018-3;;False
0001742383;Morgan Stanley Capital I Trust 2018-H3;;False
0001742444;Santander Drive Auto Receivables Trust 2018-3;;False
0001742491;"Kenloc, Inc.";;False
0001742867;CarMax Auto Owner Trust 2018-3;;False
0001742924;Livent Corp.;;False
0001742927;"REVIVA PHARMACEUTICALS HOLDINGS, INC.";RVPH;True
0001743415;SCP Private Credit Income BDC LLC;;False
0001743587;John Deere Owner Trust 2018-B;;False
0001743725;"GRID DYNAMICS HOLDINGS, INC.";GDYN;True
0001743745;"Greenlane Holdings, Inc.";GNLN;True
0001743759;"Corsair Gaming, Inc.";CRSR;True
0001743852;Nissan Auto Receivables 2018-B Owner Trust;;False
0001743858;Longevity Acquisition Corp;;True
0001743881;"BridgeBio Pharma, Inc.";BBIO;True
0001743886;"Federal Life Group, Inc.";;True
0001743907;"Sun Country Airlines Holdings, Inc.";SNCY;True
0001744034;WORLD OMNI AUTO RECEIVABLES TRUST 2018-C;;False
0001744179;"Oaktree Strategic Income II, Inc.";;False
0001744489;Walt Disney Co;DIS;True
