cik;name;ticker;cikmatch;delisted
0000061986;MANITOWOC CO INC;MTW;False;False
0000062234;MARCUS CORP;MCS;False;False
0000062362;MARINE PETROLEUM TRUST;MARPS;False;False
0000062709;"MARSH & MCLENNAN COMPANIES, INC.";MRSH;False;False
0000062996;MASCO CORP /DE/;MAS;False;False
0000063276;MATTEL INC /DE/;MAT;False;False
0000063296;MATTHEWS INTERNATIONAL CORP;MATW;False;False
0000063330;MAUI LAND & PINEAPPLE CO INC;MLP;False;False
0000063754;MCCORMICK & CO INC;MKC-V;False;False
0000063908;MCDONALDS CORP;MCD;False;False
0000064040;S&P Global Inc.;SPGI;False;False
0000064279;MCMORAN EXPLORATION CO /DE/;;False;True
0000064463;"Soluna Holdings, Inc";SLNHP;False;False
0000064472;GENCOR INDUSTRIES INC;GENC;False;False
0000064647;"SensiVida Medical Technologies, Inc.";;True;False
0000064670;MEDTRONIC INC;;True;False
0000064803;CVS HEALTH Corp;CVS;False;False
0000064978;MERCK SHARP & DOHME CORP.;;True;False
0000064996;MERCURY GENERAL CORP;MCY;False;False
0000065011;MEREDITH CORP;;False;True
0000065100;"MERRILL LYNCH & CO., INC.";;True;False
0000065172;MESABI TRUST;MSB;False;False
0000065201;MET PRO CORP;;False;True
0000065224;HuntMountain Resources;;True;False
0000065270;METHODE ELECTRONICS INC;MEI;False;False
0000065312;"EVI INDUSTRIES, INC.";EVI;False;False
0000065350;METROPOLITAN EDISON CO;;True;False
0000065358;UNITED CAPITAL CORP /DE/;;False;True
0000065596;SIEBERT FINANCIAL CORP;SIEB;False;False
0000065759;MICROPAC INDUSTRIES INC;;True;False
0000065770;"MICROVISION, INC.";MVIS;False;False
0000065984;ENTERGY CORP /DE/;ETR;False;False
0000066004;MIDDLESEX WATER CO;MSEXP;False;False
0000066382;"MILLERKNOLL, INC.";MLKN;False;False
0000066388;MILLER INDUSTRIES INC;;True;False
0000066418;MEXCO ENERGY CORP;MXC;False;False
0000066479;MILLIPORE CORP /MA;;False;True
0000066496;MILLS MUSIC TRUST;MMTRS;True;False
0000066570;MSA Safety Inc;MNESP;False;False
0000066600;"Quad M Solutions, Inc.";;True;False
0000066649;MINES MANAGEMENT INC;;False;True
0000066740;3M CO;MMM;False;False
0000066756;ALLETE INC;;False;False
0000066901;"ENTERGY MISSISSIPPI, LLC";EMP;True;False
0000066904;MISSISSIPPI POWER CO;;True;False
0000067215;DYCOM INDUSTRIES INC;DY;False;False
0000067279;MOCON INC;;False;True
0000067347;MODINE MANUFACTURING CO;MOD;False;False
0000067472;MOLEX INC;;False;True
0000067517;MONARCH CEMENT CO;;True;False
0000067625;MONMOUTH REAL ESTATE INVESTMENT CORP;;False;True
0000067716;MDU RESOURCES GROUP INC;MDU;False;False
0000067887;MOOG INC.;MOG-B;False;False
0000068145;MORGANS FOODS INC;;True;False
0000068270;RUBY TUESDAY INC;;False;True
0000068505;"Motorola Solutions, Inc.";MSI;False;False
0000068589;QUESTAR GAS CO;;True;False
0000068622;QWEST CORP;CTDD;True;False
0000068709;MTS SYSTEMS CORP;;False;True
0000069422;INTERGROUP CORP;INTG;False;False
0000069488;MYERS INDUSTRIES INC;MYE;False;False
0000069499;MYLAN INC.;;True;False
0000069633;"NAPCO SECURITY TECHNOLOGIES, INC";NSSC;False;False
0000069671;NASH FINCH CO;;False;True
0000069733;"NATHANS FAMOUS, INC.";NATH;False;False
0000069891;NATIONAL BEVERAGE CORP;FIZZ;False;False
0000070145;NATIONAL FUEL GAS CO;NFG;False;False
0000070318;TENET HEALTHCARE CORP;THC;False;False
0000070415;GP STRATEGIES CORP;;False;True
0000070487;NATIONAL RESEARCH CORP;NRC;False;True
0000070502;NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/;NRUC;True;False
0000070530;NATIONAL SEMICONDUCTOR CORP;;False;True
0000070684;NATIONAL WESTERN LIFE INSURANCE CO;;True;False
0000070793;NBTY INC;;False;True
0000070858;BANK OF AMERICA CORP /DE/;BACRP;False;False
0000070866;NCR CORP;NCRRP;False;False
0000071180;NEVADA POWER CO;;True;False
0000071508;"ENTERGY NEW ORLEANS, LLC";ENO;True;False
0000071557;"Nuvera Communications, Inc.";NUVR;True;False
0000071691;NEW YORK TIMES CO;NYT;False;False
0000071829;NEWPARK RESOURCES INC;NPKI;False;False
0000072020;NICOR INC;;False;True
0000072162;NL INDUSTRIES INC;NL;False;False
0000072170;INERGETICS INC;;True;False
0000072205;NOBILITY HOMES INC;NOBH;False;True
0000072207;NOBLE ENERGY INC;;False;True
0000072316;NORD RESOURCES CORP;;True;False
0000072331;NORDSON CORP;NDSN;False;False
0000072333;NORDSTROM INC;;False;False
0000072444;"Vaxart, Inc.";VXRT;False;False
0000072573;MOVADO GROUP INC;MOVAA;False;False
0000072633;NORTH EUROPEAN OIL ROYALTY TRUST;NRT;False;False
0000072741;EVERSOURCE ENERGY;ES;False;False
0000072903;XCEL ENERGY INC;XELLL;False;False
0000072909;NORTHERN STATES POWER CO /WI/;;True;False
0000072911;NORTEL NETWORKS CORP;;True;False
0000072971;WELLS FARGO & COMPANY/MN;WFC-PA;False;False
0000073020;NORTHWEST NATURAL GAS CO;;True;False
0000073048;BROADVIEW INSTITUTE INC;;True;False
0000073088;NORTHWESTERN CORP;;True;False
0000073124;NORTHERN TRUST CORP;NTRSO;False;False
0000073290;BIOMERICA INC;BMRA;False;False
0000073309;NUCOR CORP;NUE;False;False
0000073605;OAKRIDGE HOLDINGS INC;;True;False
0000073756;OCEANEERING INTERNATIONAL INC;OII;False;False
0000073759;OCEANIC EXPLORATION CO;;True;False
0000073773;OI CORP;;False;True
0000073887;Bristow Group Inc;;True;False
0000073960;OHIO EDISON CO;;True;False
0000073986;OHIO POWER CO;;True;False
0000074046;Oil-Dri Corp of America;ODC;False;False
0000074145;OKLAHOMA GAS & ELECTRIC CO;;True;False
0000074208;"UDR, Inc.";UDR;False;False
0000074260;OLD REPUBLIC INTERNATIONAL CORP;ORI;False;False
0000074273;OLD STONE CORP;;True;False
0000074303;OLIN Corp;OLN;False;False
0000074688;OPT SCIENCES CORP;;True;False
0000074818;ORBIT INTERNATIONAL CORP;;False;True
0000074925;ORIGINAL SIXTEEN TO ONE MINE INC /CA/;;True;False
0000075208;OVERSEAS SHIPHOLDING GROUP INC;;False;True
0000075252;OWENS & MINOR INC/VA/;ACH;False;False
0000075288;OXFORD INDUSTRIES INC;OXM;False;False
0000075340;P&F INDUSTRIES INC;;False;True
0000075362;PACCAR INC;PCAR;False;False
0000075439;"Medite Cancer Diagnostics, Inc.";;True;False
0000075488;PACIFIC GAS & ELECTRIC Co;;True;False
0000075527;PACIFIC ENTERPRISES INC;;True;False
0000075594;PACIFICORP /OR/;;True;False
0000075677;PACKAGING CORP OF AMERICA;PKG;False;False
0000075679;"GCI, LLC";;True;False
0000075829;PALL CORP;;False;True
0000076063;"PANHANDLE EASTERN PIPE LINE COMPANY, LP";;True;False
0000076149;PARADISE INC;;True;False
0000076267;PARK AEROSPACE CORP;PKE;False;False
0000076282;PARK OHIO HOLDINGS CORP;PKOH;False;False
0000076321;PARKER DRILLING CO /DE/;;False;True
0000076334;PARKER HANNIFIN CORP;PH;False;False
0000076348;"CHINA RUITAI INTERNATIONAL HOLDINGS CO., LTD.";;True;False
0000076605;PATRICK INDUSTRIES INC;PATK;False;False
0000077159;Ranger Oil Corp;;False;True
0000077227;PENNSYLVANIA ELECTRIC CO;;True;False
0000077281;PENNSYLVANIA REAL ESTATE INVESTMENT TRUST;;False;True
0000077360;PENTAIR plc;PNR;False;True
0000077449;PEP BOYS MANNY MOE & JACK;;False;True
0000077476;PEPSICO INC;PEP;False;False
0000077543;TUTOR PERINI CORP;TPC;False;False
0000077597;SPARTECH CORP;;False;True
0000077776;PHH CORP;;False;True
0000077877;"PDC ENERGY, INC.";;False;True
0000078003;PFIZER INC;PFE;False;False
0000078100;PECO ENERGY CO;;True;False
0000078128;"Essential Utilities, Inc.";WTRG;False;False
0000078239;PVH CORP. /DE/;PVH;False;False
0000078311;SoOum Corp.;;True;False
0000078460;PIEDMONT NATURAL GAS CO INC;;False;True
0000078536;REWARDS NETWORK INC;;False;True
0000078749;AGILYSYS INC;AGYS;False;False
0000078814;PITNEY BOWES INC /DE/;PBI-PB;False;False
0000078838;PITTSBURGH & WEST VIRGINIA RAILROAD;;True;False
0000078890;BRINKS CO;BCO;False;False
0000079282;"BROWN & BROWN, INC.";BRO;False;False
0000079661;PORTSMOUTH SQUARE INC;PRSI;True;False
0000079732;POTOMAC ELECTRIC POWER CO;;True;False
0000079879;PPG INDUSTRIES INC;PPG;False;False
0000079958;PRECISION CASTPARTS CORP;;False;True
0000080035;PREFORMED LINE PRODUCTS CO;PLPC;False;False
0000080124;PRESIDENTIAL LIFE CORP;;False;True
0000080172;NATIONAL PRESTO INDUSTRIES INC;NPK;False;False
0000080420;POWELL INDUSTRIES INC;POWL;False;False
0000080424;PROCTER & GAMBLE Co;PG;False;False
0000080661;PROGRESSIVE CORP/OH/;PGR;False;False
0000081018;PUBLIC SERVICE CO OF COLORADO;;True;False
0000081020;"Duke Energy Indiana, LLC";;True;False
0000081023;PUBLIC SERVICE CO OF NEW MEXICO;PNMXO;True;False
0000081027;PUBLIC SERVICE CO OF OKLAHOMA;;True;False
0000081033;PUBLIC SERVICE ELECTRIC & GAS CO;;True;False
0000081061;PUBLIX SUPER MARKETS INC;;True;False
0000081100;PUGET SOUND ENERGY INC;;True;False
0000081157;PGI INC;;True;False
0000081318;"Yuma Energy, Inc.";;False;True
0000081362;QUAKER CHEMICAL CORP;KWR;False;False
0000081955;RAND CAPITAL CORP;RAND;False;False
0000082020;UNITED STATES LIME & MINERALS INC;USLM;False;False
0000082166;RAVEN INDUSTRIES INC;;False;True
0000082473;INNSUITES HOSPITALITY TRUST;IHT;False;False
0000082628;SYMMETRICOM INC;;False;True
0000082811;REGAL REXNORD CORP;RRX;False;False
0000083246;HSBC USA INC /MD/;;True;False
0000083350;RESERVE PETROLEUM CO;RSRV;True;False
0000083402;"RESOURCE AMERICA, INC.";;False;True
0000084112;"GEORGE RISK INDUSTRIES, INC.";RSKIA;True;False
0000084129;RITE AID CORP;;False;True
0000084246;RLI CORP;RLI;False;False
0000084290;"ROBBINS & MYERS, INC.";;False;True
0000084581;ROCK OF AGES CORP;;False;True
0000084748;ROGERS CORP;ROG;False;False
0000084839;ROLLINS INC;ROL;False;False
0000084919;"RCLC, INC.";;True;False
0000085408;ROWAN COMPANIES PLC;;False;True
0000085535;ROYAL GOLD INC;RGLD;False;False
0000085608;VALPEY FISHER CORP;;False;True
0000085704;"HARRIS TEETER SUPERMARKETS, INC.";;False;True
0000085961;RYDER SYSTEM INC;R;False;False
0000085974;RYLAND GROUP INC;;False;True
0000086115;SAFEGUARD SCIENTIFICS INC;SFES;False;False
0000086144;SAFEWAY INC;;False;True
0000086264;Carbon Energy Corp;;True;False
0000086312;"TRAVELERS COMPANIES, INC.";TRV;False;False
0000086521;SAN DIEGO GAS & ELECTRIC CO;;True;False
0000086759;SANTA FE FINANCIAL CORP;;True;False
0000087047;SB PARTNERS;;True;False
0000087050;Neonode Inc.;NEON;False;False
0000087347;SCHLUMBERGER LIMITED/NV;SLB;False;False
0000087565;SCHULMAN A INC;;False;True
0000087799;TRANSTECH INDUSTRIES INC;;True;False
0000087802;SCIENTIFIC INDUSTRIES INC;SCND;True;False
0000088000;Scott's Liquid Gold - Inc.;HKHC;True;False
0000088121;SEABOARD CORP /DE/;SEB;False;False
0000088205;"SPX Technologies, Inc.";SPXC;False;False
0000088572;SECURITY LAND & DEVELOPMENT CORP;;True;False
0000088790;INTRICON CORP;;False;True
0000088941;SEMTECH CORP;SMTC;False;False
0000088948;Seneca Foods Corp;SENEM;False;False
0000089041;SAGEMARK COMPANIES LTD;;True;False
0000089089;SERVICE CORP INTERNATIONAL;SCI;False;False
0000089140;SERVOTRONICS INC /DE/;;False;False
0000089270;SL INDUSTRIES INC;;False;True
0000089439;MUELLER INDUSTRIES INC;MLI;False;False
0000089800;SHERWIN WILLIAMS CO;SHW;False;False
0000090144;SIERRA PACIFIC POWER CO;;True;False
0000090168;SIFCO INDUSTRIES INC;SIF;False;False
0000090185;SIGMA ALDRICH CORP;;False;True
0000090310;SILVER BUTTE Co.;;True;False
0000090498;SIMMONS FIRST NATIONAL CORP;SFNC;False;False
0000090721;PERVASIP CORP;;True;False
0000090794;60 EAST 42ND STREET ASSOCIATES L.L.C.;;True;False
0000090896;Skyline Champion Corp;SKY;False;False
0000091142;SMITH A O CORP;AOS;False;False
0000091388;SMITHFIELD FOODS INC;SFD;True;False
0000091419;J M SMUCKER Co;SJM;False;False
0000091440;Snap-on Inc;SNA;False;False
0000091576;KEYCORP /NEW/;KEY-PL;False;False
0000091668;SOLITRON DEVICES INC;SODI;True;False
0000091741;SONESTA INTERNATIONAL HOTELS CORP;;False;True
0000091767;SONOCO PRODUCTS CO;SON;False;False
0000091882;"DOMINION ENERGY SOUTH CAROLINA, INC.";;True;False
0000091928;SOUTH JERSEY INDUSTRIES INC;;False;True
0000092103;SOUTHERN CALIFORNIA EDISON Co;SCE-PN;True;False
0000092108;SOUTHERN CALIFORNIA GAS CO;SOCGM;True;False
0000092116;Golden State Water CO;;True;False
0000092122;SOUTHERN CO;SOJF;False;False
0000092230;TRUIST FINANCIAL CORP;TFC-PR;False;False
0000092232;"SOUTHERN NATURAL GAS COMPANY, L.L.C.";;True;False
0000092380;SOUTHWEST AIRLINES CO;LUV;False;False
0000092416;SOUTHWEST GAS CORP;;True;False
0000092472;SOUTHWEST WATER CO;;False;True
0000092487;SOUTHWESTERN ELECTRIC POWER CO;;True;False
0000092521;SOUTHWESTERN PUBLIC SERVICE CO;;True;False
0000092679;SPARTON CORP;;False;True
0000092769;SPECTRUM CONTROL INC;;False;True
0000093205;"LIVING 3D HOLDINGS, INC.";;True;False
0000093314;VOLITIONRX LTD;VNRX;False;False
0000093384;STANDARD MICROSYSTEMS CORP;;False;True
0000093389;"STANDARD MOTOR PRODUCTS, INC.";SMP;False;False
0000093410;CHEVRON CORP;CVX;False;False
0000093451;STERLING BANCORP;;False;True
0000093456;STANDARD REGISTER CO;;False;True
0000093556;"STANLEY BLACK & DECKER, INC.";SWK;False;False
0000093631;FREDERICK'S OF HOLLYWOOD GROUP INC /NY/;;False;True
0000093676;STARRETT L S CO;;False;False
0000093751;STATE STREET CORP;STT-PG;False;False
0000093859;BIGLARI HOLDINGS INC.;;True;False
0000094049;STEPAN CO;SCL;False;False
0000094344;STEWART INFORMATION SERVICES CORP;STC;False;False
0000094610;SMURFIT-STONE CONTAINER Corp;;False;True
0000094784;ALSERES PHARMACEUTICALS INC /DE;;True;False
0000094845;LEVI STRAUSS & CO;LEVI;False;False
0000095029;STURM RUGER & CO INC;RGR;False;False
0000095047;DEER VALLEY CORP;;True;False
0000095052;ELIZABETH ARDEN INC;;False;True
0000095302;Worldwide Biotech & Pharmaceutical CO;;True;False
0000095304;SUNOCO INC;;False;True
0000095366;SUNAIR SERVICES CORP;;True;False
0000095521;SUPERVALU INC;;False;True
0000095552;SUPERIOR INDUSTRIES INTERNATIONAL INC;;False;False
0000095572;"SOLAR WIND ENERGY TOWER, INC.";;True;False
0000095574;"SUPERIOR GROUP OF COMPANIES, INC.";SGC;False;False
0000095779;"Swank, Inc.";;True;False
0000095953;ASCENT INDUSTRIES CO.;ACNT;False;False
0000096021;SYSCO CORP;SYY;False;False
0000096223;Jefferies Financial Group Inc.;JEF;False;False
0000096271;TAMPA ELECTRIC CO;;True;False
0000096289;RADIOSHACK CORP;;False;True
0000096412;TASTY BAKING CO;;False;True
0000096536;TAYLOR DEVICES INC;TAYD;False;False
0000096699;TECHNICAL COMMUNICATIONS CORP;;False;True
0000096763;PULSE ELECTRONICS CORP;;False;True
0000096793;SUNLINK HEALTH SYSTEMS INC;;False;False
0000096831;TECUMSEH PRODUCTS CO;;False;True
0000096869;TEJON RANCH CO;TRC;False;False
0000096885;TEL INSTRUMENT ELECTRONICS CORP;;False;True
0000096943;TELEFLEX INC;TFX;False;False
0000097052;TELTRONICS INC;;True;False
0000097134;TENNANT CO;TNC;False;False
0000097142;"TENNESSEE GAS PIPELINE COMPANY, L.L.C.";;True;False
0000097148;TEL OFFSHORE TRUST;;False;True
0000097196;AMERICAN INDEPENDENCE CORP;;False;True
0000097210;"TERADYNE, INC";TER;False;False
0000097216;TEREX CORP;TEX;False;False
0000097472;TEXAS INDUSTRIES INC;;False;True
0000097476;TEXAS INSTRUMENTS INC;TXN;False;False
0000097517;TEXAS PACIFIC LAND TRUST;;True;False
0000097745;THERMO FISHER SCIENTIFIC INC.;TMO;False;False
0000097854;THOMAS & BETTS CORP;;False;True
0000098222;TIDEWATER INC;TDGMW;False;False
0000098246;TIFFANY & CO;;False;True
0000098338;TSR INC;;False;False
0000098362;TIMKEN CO;TKR;False;False
0000098537;TODD SHIPYARDS CORP;;False;True
0000098618;ALANCO TECHNOLOGIES INC;;False;True
0000098677;TOOTSIE ROLL INDUSTRIES INC;TROLB;False;False
0000098720;TOREADOR RESOURCES CORP;;False;True
0000098752;TOROTEL INC;;True;False
0000099106;TRANS LUX Corp;;False;True
0000099249;REGENCY AFFILIATES INC;;True;False
0000099250;"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC";;True;False
0000099302;TRANSCAT INC;TRNS;False;False
0000099313;TRANSNET CORP;;True;False
0000099359;BREEZE-EASTERN CORP;;False;True
0000099771;TRINITY CAPITAL CORP;;True;False
0000099780;TRINITY INDUSTRIES INC;TRN;False;False
0000100122;TUCSON ELECTRIC POWER CO;;True;False
0000100378;TWIN DISC INC;TWIN;False;False
0000100412;250 WEST 57TH ST ASSOCIATES L.L.C.;;True;False
0000100493;"TYSON FOODS, INC.";TSN;False;False
0000100517;"United Airlines Holdings, Inc.";UAL;False;False
0000100548;UGI UTILITIES INC;;True;False
0000100591;ARGAN INC;AGX;False;False
0000100625;SIERRA MONITOR CORP /CA/;;True;False
0000100716;UNICO AMERICAN CORP;;False;True
0000100726;UNIFI INC;UFI;False;False
0000100790;UNION CARBIDE CORP /NEW/;;True;False
0000100826;UNION ELECTRIC CO;UEPCO;True;False
0000100885;UNION PACIFIC CORP;UNP;False;False
0000101001;"UNITED AIR LINES, INC.";;True;False
0000101063;CHIQUITA BRANDS INTERNATIONAL INC;;False;True
0000101116;UNITED COMPONENTS INC;;True;False
0000101199;UNITED FIRE GROUP INC;UFCS;False;False
0000101295;UNITED GUARDIAN INC;UG;False;False
0000101382;UMB FINANCIAL CORP;UMBFO;False;False
0000101390;UNITED MORTGAGE TRUST;;True;False
0000101462;UNITED REFINING CO;;True;False
0000101538;UNITED STATES ANTIMONY CORP;UAMY;False;False
0000101594;US ENERGY CORP;USEG;False;False
0000101778;MARATHON OIL CORP;;False;False
0000101821;CANAL CAPITAL CORP;;True;False
0000101829;RAYTHEON TECHNOLOGIES CORP;RTX;False;False
0000101830;SPRINT Corp;;False;True
0000101984;UNIVERSAL ELECTRONICS INC;UEIC;False;False
0000102037;UNIVERSAL CORP /VA/;UVV;False;False
0000102109;UNIVERSAL SECURITY INSTRUMENTS INC;UUU;False;False
0000102198;CALMARE THERAPEUTICS Inc;;False;True
0000102212;UNIVEST FINANCIAL Corp;UVSP;False;False
0000102379;URS CORP /NEW/;;False;True
0000102588;SONOMAWEST HOLDINGS INC;;True;False
0000102729;VALMONT INDUSTRIES INC;VMI;False;False
0000102741;VALSPAR CORP;;False;True
0000102752;VSE CORP;VSECU;False;False
0000103096;TRC COMPANIES INC /DE/;;False;True
0000103145;VEECO INSTRUMENTS INC;VECO;False;False
0000103379;V F CORP;VFC;False;False
0000103595;VILLAGE SUPER MARKET INC;VLGEA;False;False
0000103682;VIRGINIA ELECTRIC & POWER CO;;True;False
0000103730;VISHAY INTERTECHNOLOGY INC;VSH;False;False
0000103872;"VOLT INFORMATION SCIENCES, INC.";;False;True
0000103884;ALEXANDERS J CORP;;True;False
0000104169;Walmart Inc.;WMT;False;False
0000104207;WALGREEN CO;;True;False
0000104777;"ALTEVA, INC.";;False;True
0000104819;WASHINGTON GAS LIGHT CO;;True;False
0000104889;Graham Holdings Co;GHC;False;False
0000104894;Elme Communities;ELME;False;False
0000104897;"WSI INDUSTRIES, INC.";;False;True
0000104918;AVISTA CORP;AVA;False;False
0000105016;WATSCO INC;WSO-B;False;False
0000105076;WAUSAU PAPER CORP.;;False;True
0000105132;WD 40 CO;WDFC;False;False
0000105319;"WW INTERNATIONAL, INC.";WW;False;False
0000105418;WEIS MARKETS INC;WMK;False;False
0000105608;AG&E HOLDINGS INC.;;False;True
0000105634;"EMCOR Group, Inc.";EME;False;False
0000105729;WESCO FINANCIAL CORP;;False;True
0000105744;"New Concept Energy, Inc.";GBR;False;False
0000105770;WEST PHARMACEUTICAL SERVICES INC;WST;False;False
0000106040;WESTERN DIGITAL CORP;WDC;False;False
0000106170;WESTERN MASSACHUSETTS ELECTRIC CO;;True;False
0000106311;"CATALYST RESOURCE GROUP, INC.";;True;False
0000106455;WESTMORELAND COAL Co;;False;True
0000106532;WEYCO GROUP INC;WEYS;False;False
0000106535;WEYERHAEUSER CO;WY;False;False
0000106618;HANDY & HARMAN LTD.;;False;True
0000106640;WHIRLPOOL CORP /DE/;WHR;False;False
0000106926;WHITNEY HOLDING CORP;;False;True
0000107140;"JOHN WILEY & SONS, INC.";WLYB;False;False
0000107263;"WILLIAMS COMPANIES, INC.";WMB;False;False
0000107454;WILSHIRE ENTERPRISES INC;;False;True
0000107681;WINN DIXIE STORES INC;;False;True
0000107687;WINNEBAGO INDUSTRIES INC;WGO;False;False
0000107815;WISCONSIN ELECTRIC POWER CO;WELPM;True;False
0000107832;WISCONSIN POWER & LIGHT CO;;True;False
0000107833;WISCONSIN PUBLIC SERVICE CORP;;True;False
0000108312;"Woodward, Inc.";WWD;False;False
0000108385;WORLD ACCEPTANCE CORP;WRLD;False;False
0000108516;WORTHINGTON INDUSTRIES INC;WOR;False;False
0000108772;XEROX CORP;;True;False
0000108985;YORK WATER CO;YORW;False;False
0000109156;ZALE CORP;;False;True
0000109177;"Spectrum Brands Holdings, Inc.";SPB;False;False
0000109198;TJX COMPANIES INC /DE/;TJX;False;False
0000109261;ZENITH NATIONAL INSURANCE CORP;;False;True
0000109380;"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/";ZIONP;False;False
0000109471;AEROSONIC CORP /DE/;;False;True
0000109563;APPLIED INDUSTRIAL TECHNOLOGIES INC;AIT;False;False
0000109657;"GT Biopharma, Inc.";GTBP;False;False
0000109757;COMMERCE GROUP CORP /WI/;;True;False
0000109758;ARBITRON INC;;False;True
0000110019;NORTHWEST PIPELINE LLC;;True;False
0000110027;LEAP TECHNOLOGY INC / DE;;True;False
0000110101;NORTH SHORE GAS CO /IL/;;True;False
0000110104;NORTHERN ILLINOIS GAS CO /IL/ /NEW/;;True;False
0000110430;FRONTIER OIL CORP /NEW/;;False;True
0000110471;WOLVERINE WORLD WIDE INC /DE/;WWW;False;False
0000110536;NATIONAL TECHNICAL SYSTEMS INC /CA/;;False;True
